,MTTR_samples
1300,3.5474869676766163
1301,3.5760973827718594
1302,4.035638638217558
1303,3.4293847932023014
1304,3.2811468200717826
1305,3.332942020589445
1306,3.7318086405677278
1307,3.0413715681728664
1308,3.6895154139003785
1309,3.581989460692335
1310,2.584371772848839
1311,4.157109633416263
1312,3.0943129771605444
1313,3.582027524463187
1314,2.9380053609486767
1315,3.7173609180680627
1316,3.4021473279005443
1317,3.0261129631988792
1318,3.261268641658392
1319,4.652287140732972
1320,3.719839850929076
1321,3.3270898406267504
1322,3.103239118933543
1323,3.5030548854882384
1324,3.2357617764739843
1325,3.536460956255658
1326,2.8060142415849065
1327,2.7384234202484428
1328,3.130632849278688
1329,3.4297330953295635
1330,3.430469264161075
1331,3.0886126832138543
1332,3.398506926921057
1333,4.065838287270451
1334,3.4607010978368535
1335,3.900464046002994
1336,3.279405575854323
1337,3.0758800037690346
1338,3.021907294047742
1339,3.1794893752730244
1340,2.7794117534824307
1341,3.731320259667057
1342,3.127105338372182
1343,2.6647444249819388
1344,4.2764335966687685
1345,2.7724706318217174
1346,2.570278125329426
1347,4.147150560267404
1348,2.809252044157403
1349,4.370508786758721
1350,3.700896562847917
1351,3.5382198208892475
1352,3.023967390519471
1353,3.7517834772747065
1354,2.781178213726253
1355,3.796027335959606
1356,3.704496963910283
1357,2.922411346714225
1358,3.204828709869372
1359,3.386498939324327
1360,3.508129432744751
1361,3.3853321627115442
1362,3.408086517973242
1363,4.302345619701498
1364,3.275779475174796
1365,2.949746049654031
1366,3.23700465170786
1367,3.584065491928868
1368,3.2900812603633183
1369,3.4458502113458422
1370,4.0648691577835505
1371,3.580666050919141
1372,3.6060554968508653
1373,3.1850068853172955
1374,2.910297735593283
1375,2.724313835952941
1376,3.7652618528073587
1377,4.202364442092778
1378,3.1860391729183277
1379,3.2552636936726325
1380,3.574194400348181
1381,3.695219964510828
1382,4.025333380923917
1383,4.132556507092278
1384,3.804190854771477
1385,3.712009785523257
1386,4.234100908463201
1387,3.274956075621577
1388,3.3584196241877846
1389,3.2714328415267806
1390,3.4016970118502705
1391,3.6061946682842057
1392,3.3679013550151717
1393,3.518291831480557
1394,4.273615103818451
1395,3.6688569869500056
1396,3.740288074393125
1397,3.761674663446326
1398,2.8543320709466373
1399,3.7245536279185094
1400,3.4333261440357226
1401,3.007126263257005
1402,3.53953457749716
1403,3.0172650947596593
1404,3.1458937089182872
1405,3.4010064974873573
1406,3.098113948696213
1407,3.4714335624220114
1408,3.4010893385382674
1409,3.6193507848759987
1410,3.9460829423507517
1411,2.9626798615311394
1412,3.3858065439768787
1413,3.3473651124385535
1414,3.5166274511650806
1415,3.125844362108721
1416,3.786184509988542
1417,3.2020153610104467
1418,3.706229264110692
1419,3.318048048765758
1420,3.8445593360085617
1421,3.331221553779694
1422,2.8155926081642266
1423,3.346537566577296
1424,3.789640415662311
1425,2.8588687058685296
1426,3.5677090650708836
1427,3.4746757943786655
1428,3.1993075397900386
1429,3.690512344088878
1430,3.643619747235877
1431,3.0513760041728455
1432,3.407404275665146
1433,2.711787102509791
1434,3.7106618872938606
1435,3.2788112136747047
1436,3.1261736185304905
1437,3.006226047663707
1438,2.976713673791866
1439,3.1392848644844085
1440,3.4679969925941023
1441,4.153460053106645
1442,2.930264782137372
1443,3.2534252574355924
1444,3.4134151053237844
1445,3.1431924824908983
1446,3.146809807599794
1447,2.8933277510890063
1448,3.527516830139118
1449,3.084755505727678
1450,3.3472940816058596
1451,3.250361214003161
1452,3.279891597452432
1453,3.268947911039516
1454,3.313801536570513
1455,3.0015324771602883
1456,3.313834843073567
1457,2.9627168966640065
1458,3.271195758752782
1459,3.327439941753338
1460,4.440715042086876
1461,3.532185369933073
1462,3.549489144674669
1463,3.0116268389858485
1464,4.089617370277545
1465,4.30593568884756
1466,3.041933710731188
1467,4.3756887970963865
1468,3.353819000599514
1469,3.242355684013236
1470,3.7764058013255792
1471,2.949403859471693
1472,2.6413600128296864
1473,3.720889775284852
1474,3.3622051533775887
1475,3.5857913178155605
1476,4.0464578599722625
1477,3.85612001349772
1478,3.326985421926307
1479,3.1854056619838156
1480,3.8770937733938573
1481,3.4773012392413243
1482,3.8824792266555583
1483,2.9172234254394773
1484,3.4747552672195994
1485,3.143040999562334
1486,3.438117048343581
1487,2.9356461547363057
1488,3.895354867936633
1489,3.472552293170355
1490,3.242375503941614
1491,3.8786996847354174
1492,3.1783625276086616
1493,3.564783231958721
1494,3.084852114784588
1495,4.019897816239236
1496,3.9465669955842513
1497,3.4344601026857617
1498,3.617631453130881
1499,3.5019817350925537
1500,4.3384864428108
1501,3.696277983760087
1502,2.782400751180633
1503,3.233013987820949
1504,3.4429910364791696
1505,3.3407414540586218
1506,3.1624362580737824
1507,3.687886177944795
1508,3.81213712191233
1509,2.889311326542956
1510,3.4278398725716146
1511,3.0203219823385252
1512,3.0044299542993658
1513,3.300139754170805
1514,3.543860104679065
1515,3.9682428567166332
1516,2.8205794242519433
1517,3.465684427843887
1518,2.9473303465677105
1519,2.7438645279693006
1520,3.5044089771623788
1521,3.1968976426335263
1522,3.803221462053055
1523,3.411615138655719
1524,3.659475919321481
1525,3.3223079859660216
1526,4.036032287695706
1527,4.0354910815418155
1528,4.290680431682814
1529,3.3440681424665377
1530,3.9597102083304208
1531,3.0423650048872184
1532,3.9507045091294253
1533,3.755964867844903
1534,3.9907263611348673
1535,3.0605899920247563
1536,3.4174576589503993
1537,3.0004867574527125
1538,3.634875794227945
1539,3.3773782202751077
1540,3.471678237232111
1541,3.015108903128662
1542,3.5226741613006376
1543,3.5576339108923443
1544,3.162107811428546
1545,3.7539777776633394
1546,3.4890793722627533
1547,3.479601613432943
1548,3.7825544355709284
1549,4.458512362295397
1550,3.4591354998759747
1551,2.970970886259452
1552,2.5689360842597866
1553,2.9823999062531876
1554,3.8119433000695664
1555,3.6750983587502795
1556,3.503399627050707
1557,3.1796647272327325
1558,4.0022390758308735
1559,3.5158740875008645
1560,3.9293688478118893
1561,3.6603937967422864
1562,3.2516633677851856
1563,3.5211634741641844
1564,3.7365045619402304
1565,3.8483547583032207
1566,3.7814577354316556
1567,3.6616662649136464
1568,3.2504014000573465
1569,3.141229313091009
1570,3.5265962632787478
1571,2.5571612183325985
1572,3.6103843392974113
1573,2.7525112758163917
1574,3.721496010261332
1575,4.092380192116954
1576,3.250014978784568
1577,3.2302578828533273
1578,3.797348907732185
1579,2.8113341076491287
1580,3.3864758361075964
1581,3.0382260174776854
1582,2.9690845155087553
1583,3.5104579770329645
1584,3.546475071802387
1585,3.5084698446471014
1586,3.2041178744237158
1587,3.6261176023865596
1588,3.8090579182142887
1589,3.693629007216027
1590,3.9985014350772685
1591,3.9991731129226045
1592,3.0842818878862177
1593,3.405737014944555
1594,3.158775516910274
1595,4.262245415742666
1596,3.619975666399077
1597,3.268065406396105
1598,3.3426493076013264
1599,3.4104906433421256
1600,3.143730892553107
1601,3.806324848918256
1602,2.931562647542249
1603,3.62588154663906
1604,3.1989310017080657
1605,2.8234185796660465
1606,3.248072700064135
1607,2.9513737371697237
1608,4.535062417405879
1609,3.827962486972551
1610,3.9361273600008304
1611,3.2162656488104253
1612,3.2338453213538827
1613,3.1886390128229625
1614,3.9457960803669714
1615,2.4333625160672017
1616,2.675606258060701
1617,2.6987715186915895
1618,3.3663811082290493
1619,2.885542876925056
1620,3.085872168817759
1621,3.0852108555977695
1622,3.325327879507718
1623,3.0099092177834885
1624,2.971220795376046
1625,3.4427604021588687
1626,3.9893423456027883
1627,2.920691343139561
1628,3.232615870239558
1629,3.5633005858293116
1630,3.916962917028509
1631,3.5914183131132154
1632,4.086822025899285
1633,3.415015313061093
1634,3.3375181687874322
1635,3.1173628509851747
1636,3.3910457814640127
1637,3.5161924424489266
1638,3.71719659646282
1639,3.401308507122407
1640,3.2199561829863628
1641,3.440966125502233
1642,3.365761615613212
1643,2.8052137690560826
1644,3.2824806588765645
1645,3.687413616930086
1646,2.8966917719729253
1647,3.2253958235122653
1648,3.395815469958778
1649,4.0581684454277305
1650,3.2813959116961344
1651,2.8295440551465703
1652,3.5109874426447
1653,3.64586325849005
1654,3.1743397171419296
1655,3.1945301637262657
1656,3.57904663954062
1657,3.229124279372048
1658,2.5737757475137077
1659,3.381619833464563
1660,4.483675629849695
1661,3.2402949487054933
1662,3.237285064129395
1663,2.6562366218771913
1664,3.27378473631581
1665,3.305439188396707
1666,3.4473163869293018
1667,3.056459537553184
1668,3.385963571002253
1669,3.9658374836037367
1670,3.498058530570121
1671,3.432106145861135
1672,4.462769775284867
1673,4.102227228133623
1674,3.0716934530812985
1675,3.7652727653710953
1676,2.401064669111015
1677,3.139688879821339
1678,3.182134181721188
1679,3.8395235122014286
1680,2.718537483167087
1681,3.962924428224241
1682,3.133524242840315
1683,3.1649696295233545
1684,3.6135624243210542
1685,2.655835384508445
1686,3.1303868428970048
1687,3.5622211763912355
1688,3.1306978445412477
1689,3.5225573211129024
1690,4.476215713000087
1691,3.7382206923822126
1692,3.370587256544469
1693,3.624768525781348
1694,3.697444937455071
1695,3.545406147767937
1696,3.303854826224331
1697,4.277336876015282
1698,3.943849494213719
1699,3.3544801723514617
1700,3.0338703519151977
1701,3.1737911386798063
1702,2.8700433438604755
1703,3.506711143150011
1704,3.0712116657383044
1705,3.7072692489186343
1706,3.5023775909834294
1707,3.881245133259463
1708,3.353383851636894
1709,3.773418949522373
1710,3.710445081623159
1711,3.1191976100269723
1712,2.870275951339349
1713,4.155809586763086
1714,3.8181112882759103
1715,3.227903991171977
1716,2.7967723094358288
1717,3.140553401629393
1718,4.163999178311214
1719,3.901437792702412
1720,3.486047105967778
1721,3.6107562728234583
1722,3.9677959441760615
1723,3.3167439036857567
1724,2.906886542080628
1725,2.4758558470402026
1726,3.477123194312181
1727,2.6650155242542457
1728,3.0354260623030824
1729,3.2847145936070015
1730,3.099958321560451
1731,4.311009418512242
1732,3.247002928560925
1733,3.7524426495521994
1734,3.769113792703277
1735,3.5039378501694847
1736,2.9372051490445417
1737,3.6523721918102026
1738,3.4245631285407354
1739,3.4237584497458906
1740,3.3422469985740264
1741,3.3204930382275206
1742,4.752625259992457
1743,3.061137570551438
1744,3.410250532429971
1745,3.2249935342764977
1746,3.345800950287804
1747,3.5939269996023975
1748,2.903319462142497
1749,2.9714348858456296
1750,3.2678265664551533
1751,3.1997656467057576
1752,3.4926620993459117
1753,3.4433132070898593
1754,2.8521828946075733
1755,3.8486952387217315
1756,3.360365480124441
1757,3.0881933830979906
1758,2.6995028220447503
1759,2.9586235846308746
1760,3.5843318351716262
1761,4.312674707581169
1762,3.4759214810300927
1763,3.047332774686716
1764,3.09752245828158
1765,3.464090214381148
1766,3.449804197026085
1767,3.349485731724028
1768,3.100895786045961
1769,3.286887644867906
1770,3.2736431325174657
1771,3.39088602684824
1772,3.395400889612412
1773,3.4177255205857584
1774,3.2889619427805217
1775,3.2546362748402458
1776,3.487378943933384
1777,3.6284680786642567
1778,3.6458252035657432
1779,3.0673353449483116
1780,3.3888296697341644
1781,3.0663083213304745
1782,2.9528207747632003
1783,3.8896989816530683
1784,4.371061201265893
1785,3.839874923323957
1786,3.8113490496654108
1787,3.826888629389626
1788,2.77315038323037
1789,3.4440148241884514
1790,3.681547497941371
1791,3.8328366701209937
1792,3.189288517885296
1793,3.3045358743460214
1794,2.871963828329172
1795,3.148495648943072
1796,3.758730620495821
1797,2.9251689190468193
1798,3.8698038816901588
1799,3.7241189254680584
1800,3.583728182712169
1801,3.509194312828529
1802,4.025148614913087
1803,4.237415331310144
1804,3.5440557165326845
1805,3.813627193695403
1806,3.275575634153776
1807,3.4392423274318906
1808,3.8155213270324686
1809,3.1818574080160573
1810,4.053279646426544
1811,3.3009478918996864
1812,2.944109313227644
1813,3.2116611588331834
1814,3.468490263063191
1815,3.769313344358762
1816,3.0797747670509508
1817,3.3831480266949514
1818,2.9457594177406623
1819,3.161674042996106
1820,4.022383917686875
1821,2.8270801252993647
1822,3.351305261571233
1823,3.6723983134292886
1824,4.487704246098882
1825,3.9730143621421137
1826,3.6549621501729668
1827,3.5178615885753692
1828,3.7491574122133295
1829,3.3589657183763038
1830,2.758700732953148
1831,3.489296186820116
1832,3.4319913818181056
1833,2.4771089005894664
1834,3.823841126473733
1835,3.7644927568011775
1836,2.9366281742488773
1837,3.1226439752706194
1838,3.9747806095396045
1839,3.619768733748937
1840,3.163565412897518
1841,3.2769603086617756
1842,3.3925694288119224
1843,2.8989710541990936
1844,3.004819272999834
1845,3.183816832307535
1846,2.875764019481455
1847,2.601591343386788
1848,3.2545870723970047
1849,2.902923230543084
1850,3.3243070853054797
1851,3.7170399505031
1852,3.6435465050010594
1853,3.8689710280689384
1854,3.3255357934089718
1855,3.2674131860622895
1856,3.9485458554259436
1857,3.6786049401952923
1858,3.3790966014830746
1859,2.8109275178523463
1860,3.1379069821480816
1861,3.1555584054079016
1862,3.5054740289241666
1863,3.0792350490760603
1864,2.8850910744729523
1865,3.11046121712915
1866,3.281219559164139
1867,3.4522394238150618
1868,4.274559790770114
1869,4.02952685667029
1870,3.295753188113828
1871,3.1168152643445723
1872,3.184774767732267
1873,3.3613147503206307
1874,3.6390814080908127
1875,3.263493361801647
1876,3.149463666731257
1877,3.461390420327715
1878,3.5558006283512613
1879,3.3896986708586248
1880,4.158355497128723
1881,3.648055725391658
1882,2.54756118523793
1883,4.058670597473725
1884,3.9467891574155005
1885,2.923712399743391
1886,3.912552373904139
1887,3.523828409439461
1888,3.2309501653556962
1889,3.9179686601377193
1890,2.826342321354332
1891,3.429297811477999
1892,3.3681227031646777
1893,3.5905470803661337
1894,2.9434869826678325
1895,3.594814556170249
1896,2.7592638932695572
1897,3.4630695408089864
1898,3.412071260562803
1899,3.518826676408524
1900,3.212690220588003
1901,4.050719016827893
1902,3.4905685017479975
1903,3.5744148471324295
1904,3.7323816344449865
1905,3.8468967963807104
1906,3.4159105216139616
1907,3.586235120434439
1908,3.193850578404474
1909,3.5398160841796105
1910,2.3995532878490153
1911,3.034467478521497
1912,3.4764333741379287
1913,3.99479914388428
1914,3.9110543786187195
1915,2.9344902977088
1916,2.6820140942222666
1917,3.7392817309348394
1918,3.567896133439246
1919,3.380808723745511
1920,3.3920835990941085
1921,2.820199616827048
1922,3.011589219837981
1923,4.055245030528659
1924,2.5708123322545617
1925,3.2561501967775905
1926,3.1557721211447323
1927,4.043447850732541
1928,2.8939181304240718
1929,3.4333584397656702
1930,4.171063906063508
1931,3.6099515551100927
1932,4.348343601746651
1933,2.371426162387615
1934,3.484371229623631
1935,3.2052998452463575
1936,3.9841301243241602
1937,3.3399111448017402
1938,3.3968726351919427
1939,3.1885352353736343
1940,2.8711414628346006
1941,3.7624004444824877
1942,3.9485674072498917
1943,3.1250807011383666
1944,2.893811942142159
1945,3.4469752827479256
1946,3.7404210831600166
1947,3.5541709180170065
1948,3.8429698082167847
1949,3.140758025028354
1950,3.421875433205448
1951,3.667769195809212
1952,3.1859226345210456
1953,2.822613149963374
1954,3.3330096181644335
1955,3.4894804976607245
1956,3.60403828484926
1957,3.404804599927296
1958,2.7634341895693364
1959,3.911246917089226
1960,3.6947067651085854
1961,3.8846259025330228
1962,3.4347746231905014
1963,3.7522018950745766
